order_id,customer_unique_id,customer_id,delivered_in_days,time_of_purchase,month_of_purchase,delivery_speed_flag,delivery_distance_in_km,installment_value,high_installment_flag,used_voucher,is_repeat_buyer,num_orders,total_purchase_value,review_score
f86643e121f874b9e8e2223a04c79433,b8a34259cb2100a642a2414734eaecc9,e551243e032114d31747d08408a73bd2,6.0,23,4,1,327.67,10.72,1,0,0,1,110.0,5
c9abb9f3b4b71b87bfbc5645a02cf8cc,d1253237cc6eb7a60bcb018343642b0d,72430ca7638959110ed1dcc035402546,7.0,1,4,1,152.69,61.93,1,0,0,1,159.8,2
c9abb9f3b4b71b87bfbc5645a02cf8cc,d1253237cc6eb7a60bcb018343642b0d,72430ca7638959110ed1dcc035402546,7.0,1,4,1,152.69,61.93,1,0,0,1,159.8,2
e1d90e4b5616214b451c589d55a6914c,30ef8b3605029f284dbb9f498d07c3bd,3d5be0e69a3f7bf64a6cce753cd74a3d,17.0,1,9,3,,186.71,0,0,0,1,169.76,5
fee9afa24ed743a26803c4d03e8ba5e1,22d58ff974f5b038be39be8df0434e35,48537cbd0f029e9e9fbe57a086017ba1,11.0,6,12,1,,12.63,1,0,0,1,54.0,5
fee9afa24ed743a26803c4d03e8ba5e1,22d58ff974f5b038be39be8df0434e35,48537cbd0f029e9e9fbe57a086017ba1,11.0,6,12,1,,11.95,1,0,0,1,54.0,5
ad7957c1cde1dae009b1fc01e3e02758,e2c7ebb53395b059ec2f2a39b186acc8,56622505c5b8e35701af6c6a4f0d8e9b,13.0,17,7,2,1967.24,65.59,1,0,0,1,79.9,5
3b1f8d68684710eac0cad28d412dcaf8,d0c168cfb311d3060f7bd520d4999c4c,471ab303812a9558d0dc904831c807c5,15.0,0,8,3,880.62,22.07,1,0,0,1,65.9,5
c2abf9bb9aed7fde704bd9b34802c52a,51fa3540caa303144c5ad7d9469caa03,98879612677b8300006561d29870872c,12.0,21,3,2,,52.77,1,0,0,1,34.99,1
8c8d824536e2e08f134637875b9154ba,35f117d30dd8948f41e821a27e1ffefd,a87a24ee764f092e8e4d331359d2e3da,23.0,1,4,3,466.81,852.49,0,0,0,1,758.73,2
99986880076491bbfa81921df6b676f2,bf0627436135c129fa7d967439780b16,98657b7713c40b024ac68724ca606f32,25.0,4,11,3,,600.74,0,0,0,1,389.98,1
99986880076491bbfa81921df6b676f2,bf0627436135c129fa7d967439780b16,98657b7713c40b024ac68724ca606f32,25.0,4,11,3,,600.74,0,0,0,1,389.98,1
09e90e3936db197d43b9bde1291c307d,a689fe2b66cd8b68f8eb95a9c0e44cb9,35eb8474043d903a123d6d6965c530a4,7.0,22,8,1,423.77,86.99,0,0,0,1,72.9,1
fcaa27705f4857554664f4e54825d593,14418104e2b69c02fec4aa6b3c72d5bd,0f4fdd519d9533f65a7190ae9a25628f,15.0,17,5,3,471.47,680.26,0,0,0,1,595.0,5
478e0f644b5e774c5ba7f6196c77fc61,fb07b99deeb96b15aa108b2835fd0e60,418d9907028a270989a15259ebe42e8b,32.0,16,5,3,443.7,237.3,0,0,0,1,220.0,1
4af58f695f1f0ed484c93be8b6e8b845,924b585f6c30a1b3107ce437e1de47af,7bb9a8dd609778f4f40ced2ce708e67c,8.0,5,2,1,188.84,127.41,0,0,0,1,114.9,4
f8a7ddc8ce9090a2647d48daecae3a24,8a9f0cb78da35bb893404df1e39ef0e3,341661549b66eb2b11c398b0fd0e0e85,17.0,2,6,3,,257.04,0,0,0,1,219.99,3
6a0bb0ba8a97dd4ed115462820be7e1f,96d98eef584116e44af1b51776881241,fd04313d2ad50c81b437c3955965cd11,13.0,5,10,2,939.02,44.42,1,0,0,1,71.9,5
c1cb3668980881dd301d51bad5aa106a,5201f2eb3d0052d8c37de85791ab48d6,3108f84ffb20554f1023fb1b2e5308e5,19.0,4,2,3,1553.62,72.27,0,0,0,1,49.99,1
c642b243037172b9fa789eec22ab713c,8d0e0879191d761df1fde63cd721065d,b2b7366fa24a7e69a0ad1d4cba6471a9,3.0,23,1,1,1504.58,69.6,1,0,0,1,212.9,1
c642b243037172b9fa789eec22ab713c,8d0e0879191d761df1fde63cd721065d,b2b7366fa24a7e69a0ad1d4cba6471a9,3.0,23,1,1,223.41,69.6,1,0,0,1,212.9,1
c642b243037172b9fa789eec22ab713c,8d0e0879191d761df1fde63cd721065d,b2b7366fa24a7e69a0ad1d4cba6471a9,3.0,23,1,1,1504.58,69.6,1,0,0,1,212.9,1
34496066ab597d64e45c5f1352b7dfcb,138cee18e373b1b43fde2f69aa9df3d1,2709855b67ea20424f0c32198ed417c9,11.0,2,4,1,202.56,131.06,0,0,0,1,109.9,4
08b450b388221bfe5472ed23887a7564,25e840a7c51ad06c616051ef05610c86,48484f48de7aa7c06c79b32d8a232793,7.0,9,11,1,563.51,83.71,0,0,0,1,145.9,1
a684a880595e155b09caa69ea219257f,1a9c094ab33e3b3dabd3f85c372e17a7,6a43e91f4891c9b7b055cd37d1d0ed00,19.0,2,6,3,421.6,34.02,1,0,0,1,49.8,1
a41db3ba7cb50a96c768af70cd98e189,07386e01bc5f28d530fb962549391ab2,ace37fcfc4a7320b5dce79426561a8df,6.0,4,12,1,89.47,88.28,0,0,0,1,69.9,5
2499ab8c0f7060efb2d80d1870716aeb,9d292e39c735566a5cb27b7c54dc94a7,547509d91533b2cccf46afac69761fd0,22.0,0,5,3,501.37,148.48,0,0,0,1,125.02,3
5a559395babb637d7999a5716873d882,f8aa18c5e24bb1ec0304f4abc83a60dc,1646aedb99b12ae26f8e187a43486d48,8.0,8,4,1,,58.32,1,0,0,1,39.0,1
fa5fda679e9129cc1196e2482c1b58f5,9b7446f804b353875dcef7422aa3cd50,fc5c199aa3526151dbe8fec0ecca3a70,10.0,5,12,1,,95.02,0,0,0,1,75.0,1
f93d4438f5a4fcb8c83d71dc594437f9,a00a13ac36037d575bb016caf8f50d53,e9285513ca554becdce6eb1b34963643,12.0,18,4,2,781.24,10.35,1,0,1,2,68.48,5
f93d4438f5a4fcb8c83d71dc594437f9,a00a13ac36037d575bb016caf8f50d53,e9285513ca554becdce6eb1b34963643,12.0,18,4,2,781.24,10.35,1,0,1,2,68.48,5
00ab210695a17fe10e6b23616ae5bc97,0697142614905a50813d854fa08b8eaf,c87e0e6aa4b3321adb017785ff605af2,8.0,14,6,1,,46.53,1,0,1,2,88.0,4
ace21e63d47750bf1c9d30301b61db13,987fadd385777d8f27edac709bc9fb61,e22dc4324abb82bacd88ff9173985e72,5.0,0,10,1,526.72,53.81,1,0,1,2,413.0,1
ace21e63d47750bf1c9d30301b61db13,987fadd385777d8f27edac709bc9fb61,e22dc4324abb82bacd88ff9173985e72,5.0,0,10,1,526.72,53.81,1,0,1,2,413.0,1
ace21e63d47750bf1c9d30301b61db13,987fadd385777d8f27edac709bc9fb61,e22dc4324abb82bacd88ff9173985e72,5.0,0,10,1,526.72,53.81,1,0,1,2,413.0,1
c513e47b1ec7f0c630776aff9e942ec9,3078dfe83b099ae6ebe055be3abe0c0d,8bbcf9a0717a1cb212b45522ef61972c,18.0,22,2,3,638.03,122.68,0,0,0,1,229.0,1
c39fdd3fcd0af98b287d3c9732a7eb38,8ef9add628931053f28350c0ad4bc7f7,3d5b84857f33fca6a8358ca21d1817e6,7.0,19,8,1,,12.7,1,0,1,2,113.98,5
32c618cf9e5152197af878badcd117cc,b761938e583e5c76f5fe1b9d59a146e9,f4d7ceb33f4d29c6d2550c6f4d3e3f3c,13.0,8,7,2,,58.46,1,0,0,1,39.0,1
b39de9ed2bb8fd08a970e4517c698824,2bdf6e9b5bcfd6c33a43ac443c0a90a4,ed18b557140ff674f36cbcf73921dbbe,16.0,17,3,3,873.04,121.3,0,0,0,1,98.9,5
22b7dd604ff5725df72b4245777f87f7,9973bc38efd3abba678e2a883c3984cb,5f12f95bc1755253989dd6dedd75b510,13.0,16,3,2,453.9,113.76,0,0,0,1,98.9,5
0fa927b252421189a0e0d5725fb3832d,19307987738a32079d45862f7f461285,ff7b32d3da9ed589c9695bc56021b10d,27.0,7,2,3,,18.48,1,1,0,1,119.99,5
0fa927b252421189a0e0d5725fb3832d,19307987738a32079d45862f7f461285,ff7b32d3da9ed589c9695bc56021b10d,27.0,7,2,3,,1.33,1,0,0,1,119.99,5
0fa927b252421189a0e0d5725fb3832d,19307987738a32079d45862f7f461285,ff7b32d3da9ed589c9695bc56021b10d,27.0,7,2,3,,18.73,1,1,0,1,119.99,5
0fa927b252421189a0e0d5725fb3832d,19307987738a32079d45862f7f461285,ff7b32d3da9ed589c9695bc56021b10d,27.0,7,2,3,,103.79,0,1,0,1,119.99,5
f2665691d2aa17a8c8a37438686b1927,e3a07a2fce775f67bcf06e6278807608,2ee64c10ba69ec9d4d5bf49f592c5fd2,20.0,1,3,3,667.09,16.27,1,0,1,2,189.88,1
f2665691d2aa17a8c8a37438686b1927,e3a07a2fce775f67bcf06e6278807608,2ee64c10ba69ec9d4d5bf49f592c5fd2,20.0,1,3,3,667.09,16.27,1,0,1,2,189.88,1
5a0a4c1f366a0fcae698f3de1f03c0fd,7f57422760e12c56da14617802400fd2,63f403e8e14957ae478017322eaf5c9a,22.0,0,5,3,2175.01,23.84,1,0,0,1,69.52,1
5a0a4c1f366a0fcae698f3de1f03c0fd,7f57422760e12c56da14617802400fd2,63f403e8e14957ae478017322eaf5c9a,22.0,0,5,3,2175.01,23.84,1,0,0,1,69.52,1
e9435c6647559b99f3fd1fb54fb566eb,c6b2c164bd41abc73502efd29be542cd,0cb626f6bb027482159790ab08643c1b,22.0,3,8,3,,22.07,1,0,0,1,134.99,5
5df35b35ce08d3d6f634eccfeb93a143,81fd3fd3cb3c6feb4d681fdc6996d896,944c2b54ea0bb6e12cb06ead9d38c884,16.0,1,8,3,,78.62,0,0,0,1,62.0,1
2a56c0c034674a4f3655fdbd44d8df8d,ff176d08b6e19c92b5ccfcdfa01cdffa,68ac50b4985070c79a1bf8153c381918,6.0,17,8,1,209.11,170.14,0,0,0,1,149.9,5
29986e236b391de3edc9cf5a1fba4336,3ed1fe6fcfc67d078d87dc6009544f17,a6b8f6a47e0ed8ca9a8186aa15744eae,3.0,19,6,1,,33.43,1,0,0,1,25.99,5
c20f5cf8451a562b0fc50dd48fc8d68a,4587b42cc2b74f250c75548038ac4586,a84e0599bc69dd52b14e2fb4a1f3ff9a,4.0,0,11,1,168.83,66.8,1,0,0,1,649.9,3
942a2811a7a6e202eec1790c6b69be88,3660e33bc132658a08c234cc82e6d0cc,6b18fa3dced515841e3d09e216f4974a,18.0,17,1,3,527.12,20.38,1,0,1,2,585.31,2
22f10895276404bd09fd68a4021e5489,02700eac78be35e1cbaab825c2314f4f,a3dda9a3e80421c30c99adad855f1df8,12.0,18,3,2,,78.87,0,0,0,1,138.89,5
421b4ffa3b5162cfda443317c902f866,45cfc55a4d5073c50be858369454fc0e,312f2600c780ef11495b2747d324451c,6.0,16,4,1,361.17,187.75,0,1,1,2,302.9,4
421b4ffa3b5162cfda443317c902f866,45cfc55a4d5073c50be858369454fc0e,312f2600c780ef11495b2747d324451c,6.0,16,4,1,361.17,26.68,1,0,1,2,302.9,4
dbc1c19f8bd4df6a9271d408ce48c776,911d8d8b9caf08632be0ed8889151d8d,8812b65bdb19fab647a1d84368576ddb,14.0,1,4,3,212.52,43.69,1,0,0,1,61.8,3
dbc1c19f8bd4df6a9271d408ce48c776,911d8d8b9caf08632be0ed8889151d8d,8812b65bdb19fab647a1d84368576ddb,14.0,1,4,3,212.52,43.69,1,0,0,1,61.8,3
efc7354b6901a8603031e2dfeb54926d,491bca87133a71aae594774a0176417c,73f7e7f82b5e84706518d591d0d562df,6.0,4,5,1,563.42,147.9,0,0,0,1,265.0,5
199303a694a579a221dd258585150f89,1a2aee05f48e80d4107ff223a9e4657a,df2939f9c79221e4653ea43744090d21,8.0,21,7,1,108.57,188.63,0,0,0,1,171.15,3
b4507f69b71b51c75fbdbea7912ee840,b3d14cfa483bfe1b717a34871c83a53c,f0ccf95ba87a1bce75b41da281b1c91b,13.0,17,12,2,402.67,23.58,1,0,0,1,49.9,5
3ef5b9f1e389f2dcd9e2694ab91620e7,d61da54669a7bb0019d2370c1e58ba56,dd21cc0ec49f7609b3c251a3b5342972,4.0,22,5,1,,49.52,1,0,0,1,220.0,5
2e84d66424ec0ddb081078d1411fb1db,6390d97ae2f3c536d8a95344fd308a71,8d668ebf82d5e30bfd13822db8b51d59,8.0,0,1,1,183.63,76.66,0,0,0,1,59.5,3
cd5585a15881bccb1d4ea9cf3acd43a2,ce8cf05f65b593391838a810709606fe,4d0385f91da40fca0b7ec34e597bb107,8.0,6,5,1,604.34,12.14,1,0,0,1,60.0,5
197d84e2ece06ce7dadc32767ef5bf0e,10febdda80fd2614250bafa7e1a3a2ad,8fed71909d80c2cfb8ef1f34478c3fd6,12.0,14,10,2,477.69,48.52,1,0,0,1,129.9,4
8c7e112e6142410327c019e28d65d751,33402909bc53450f7cf55d6c135e2733,a7da632ce5f962abe073f312f5a1b390,11.0,18,9,1,1647.87,41.96,1,0,0,1,67.0,5
840cfabd91dbe1c98ad86fe2e7bc3ad7,d2303e113ab570be6816c67d949176c3,3370295abeafe41d497d1d993f57d7c9,10.0,9,10,1,423.89,77.98,0,0,0,1,62.79,4
309c3acdc3ee0846604b0db436a91e94,07ba909584e0943e17023c983d4753d0,75f9eea27d95bc07faedf009cd8cd7b6,26.0,3,7,3,447.53,105.28,0,0,0,1,89.9,5
24ac7fc612c1995049d602089ed733fe,7b03054b90e1c46360273803ece62706,fa532d6efa18c58f116c788f937d0b7e,11.0,20,8,1,,26.41,1,0,0,1,229.99,5
56ff65d43900d5ae69573bbf9369c417,6995203f8a5ddbd2fad3a9df1e099a51,f0eccf2fbfbabd057700f535e10d1493,7.0,2,10,1,,14.46,1,0,0,1,73.0,4
56ff65d43900d5ae69573bbf9369c417,6995203f8a5ddbd2fad3a9df1e099a51,f0eccf2fbfbabd057700f535e10d1493,7.0,2,10,1,,14.46,1,0,0,1,73.0,4
eca4633566cacdae57271f51ebe79131,d9e5fb5128b902f3849d7fe2c46d45e6,60d4619c66ed6b0ec5655f4fa821b6f1,4.0,19,3,1,,88.25,1,0,0,1,339.99,5
c9e24a111a89474ce28ed0bd70b94eb7,1a683ae636a1f7080cebb8f9361a5afd,9fcfe82c37e25dfce47ce11e071c1d2e,7.0,6,7,1,,36.09,1,0,0,1,21.99,5
79bb5d4973c99b7718ed109c618f85a0,5d0178b3ae43ec69cf3482b72348b14b,09a4d9a39e24d6a253196acf5a41358d,8.0,21,6,1,2811.49,153.1,0,0,0,1,122.99,5
7e9e110e4c60c9d33dabbc33133db636,16c1909306ce443276ee6f9b1bf09fe9,17984e3bdcf729cdee5f2e4ad08a5f6e,35.0,6,3,3,1785.79,81.71,0,0,0,1,125.0,2
0cbea266e238cccbca8f44662f87c527,a70f7f3e8d47b1ba38c8069096af384b,97ccfffe894ddb0e47cedf509786189f,39.0,20,3,3,372.89,80.44,0,0,0,1,43.98,1
0cbea266e238cccbca8f44662f87c527,a70f7f3e8d47b1ba38c8069096af384b,97ccfffe894ddb0e47cedf509786189f,39.0,20,3,3,372.89,80.44,0,0,0,1,43.98,1
2f5af9bfb62b1adb5d3865bbf05c4a56,32590caa4b6388ce5691bfeb1064db93,075c121d41edf32d2ce4b13c67152000,10.0,23,1,1,,20.35,1,0,0,1,84.9,5
ae08a6e1781c8a44dfa832b70594a0d4,3060855a01a873a1ee2c98b56089f624,15277d2b8246076738b151b03cd2ca0b,16.0,21,5,3,844.31,10.2,1,0,0,1,34.9,4
b56dae14729d912e3b87e6bc76be9c0d,e200e8fd152f9ed3bc444aff30961d70,17dd3ef8f3646271ba727819c3c085e6,13.0,6,5,2,1083.4,83.86,0,0,0,1,145.0,5
666a6189eb4abc80b00d96312defb014,5441ea58ad29bdc53d456f310654639d,e12db17ce6ad004c0fcc4848bdd46b6b,17.0,9,12,3,1335.49,78.65,0,0,0,1,59.0,5
3f81d05c2ac8f59242c55b5b4460f795,de3a5867d30695249b77f9ba742ce30b,ac9fc6d2a60feb9bd19d1c24370c5107,8.0,16,5,1,541.24,54.04,1,0,0,1,84.9,1
7de19ba743b2b9a77e6fbb5598ff0efe,3b8645300e377086ef5940337b59461e,4e8484e21601c3a1c41f0127ad68f0e5,24.0,18,3,3,,31.34,1,0,0,1,169.0,3
cbbf61b366cb1ca7a9f9b954e8f345b5,4186b96df8197e7b4982a751c1dde3b6,887859ee8692098a45898e5917a999a7,4.0,20,7,1,,27.09,1,0,1,2,39.38,5
163099b696818c7c5dd7ffb4e01209d6,5cade7c0ab4c535a04b4836b7bc6c4f3,9c08631b9b6512391bedaaf207cd9b5c,8.0,21,6,1,304.08,38.34,1,0,0,1,101.88,5
faeccb7dc26c1f48cdfc3881c6644f8b,8e0f287397a2ee65486373616cf4a75c,1c1999a8f905f49cb570ee3fab3f8a40,13.0,21,9,2,453.92,31.38,1,0,0,1,18.9,3
8b426ff8aa1c03dc173f1270133b408e,a7d9a3e447614288937ad2bba991676c,9840a2dfc996cade0dce0f64be44ecb8,11.0,5,8,1,317.98,18.68,1,0,1,2,293.53,1
8b426ff8aa1c03dc173f1270133b408e,a7d9a3e447614288937ad2bba991676c,9840a2dfc996cade0dce0f64be44ecb8,11.0,5,8,1,317.98,18.68,1,0,1,2,293.53,1
dbe8fba9c7020282d2cf4a214f28a256,ad1b3b08e95d4a77225285756f2b589c,0e5a48a44a1fe17dc499eac5a8a72306,20.0,5,8,3,933.63,162.79,0,0,0,1,125.0,3
d2d3a710d923a0349be09988ab8d5ae3,85175e946e3b353b627e3d9acd756321,9809326653e1008fc1612f14d9b35970,7.0,0,7,1,,11.97,1,0,0,1,21.8,5
66408ac1fd2db14486fb5d2c432aef51,05a2746f52eedb30b1ba9a67a457e605,4bc5733793dc86f89314d99b0a91a182,3.0,0,5,1,128.31,9.68,1,0,0,1,59.9,5
66408ac1fd2db14486fb5d2c432aef51,05a2746f52eedb30b1ba9a67a457e605,4bc5733793dc86f89314d99b0a91a182,3.0,0,5,1,128.31,62.98,1,1,0,1,59.9,5
9c0b834fc89f4dd70679baffe8bed38e,dca82da75297f7cf5596674a229c89c5,3ff64bf4067f2b8c240397252473423b,8.0,6,1,1,278.15,93.23,0,0,0,1,173.85,5
39f2f1bc7660c36850e4d3798f120658,051880fa3e29a7a1888723737e788d02,ac63a50f1e7e18461fc6167c1a1152e2,11.0,21,11,1,,10.96,1,0,0,1,32.0,5
cdd1432a23108f3aff0acc23792b8285,dd7c9d0f2b103f42c9b8a8a9e2cce511,2d235daeef950bf253fb464974d9aff6,7.0,20,5,1,146.65,218.37,0,0,0,1,208.0,1
65bc13ce9ce9abd1fb01560e41e0afa3,19e465b2425e224ecd1105cc34d2576b,9028854a317912520dcf23f527c7363e,7.0,5,5,1,407.4,63.54,1,0,0,1,229.99,5
a2f9ff7df829bc4345e5cf8b5bab2e85,f49120b9ad722f4972c5c2a601df6685,a8d980404042b0e0e8c75c965f61d036,8.0,6,11,1,,11.82,1,0,0,1,45.0,4
b2c3a55ae550dfe8fea2cdca7df095cf,746d7dddce718e974c805ed8bfca6c86,6545af4512c49eccda583262133200d5,12.0,2,1,2,,26.36,1,0,0,1,29.5,1
ca5a4af4d2f58995a39865ef80e34cbe,096a786371ff71bdcc3e1e40558362ab,b56cd2aa756fd6fe4fb009a57623e7d0,16.0,7,10,3,866.96,46.69,1,0,0,1,29.9,5
0dee58528ed64475b6af5433ef84dc23,da31a1d899e1176fa4476f6cc1a0542f,bcef5de9c6261c340bf350662b4a6872,14.0,20,1,3,1985.06,23.03,1,0,0,1,99.9,5
be2daa888694c8fa4bc8aaec2c95ddd0,9c08d6f85c7fcec4b08ead25590c0af7,6d34b68801655b93a27ef40982f28374,6.0,8,5,1,468.81,34.96,1,0,1,3,341.89,5
b153954b30a6a686b88cf18a599b4382,5acbcf8c54d3efdcc30a8c125c90d1e6,a75bcc763c11877e9047c0646b938866,15.0,19,6,3,,37.23,1,0,0,1,22.0,5
